date,hour,region,avg_latency,max_latency,avg_loss,avg_bandwidth,avg_jitter,health_score,breach_count
2025-03-16,11,eu-west-1,27.04,27.04,0.28,885.9,0.88,91.1,0
2025-03-16,11,us-east-1,22.25,22.25,0.04,1000.0,0.9,93.9,0
2025-03-16,11,us-west-2,31.39,31.39,0.01,1000.0,3.67,91.5,0
2025-03-16,12,ap-southeast-1,55.11,55.11,0.01,1000.0,16.45,85.2,1
2025-03-16,12,eu-central-1,127.17,127.17,0.36,1000.0,0.79,63.9,1
2025-03-16,12,eu-west-1,34.09,34.09,0.32,1000.0,3.89,89.0,0
2025-03-16,12,us-east-1,25.21,25.21,0.33,1000.0,0.98,91.3,0
2025-03-16,12,us-west-2,23.33,23.33,0.06,1000.0,4.32,93.4,0
2025-03-16,13,ap-southeast-1,36.18,36.18,0.79,1000.0,2.48,85.6,0
2025-03-16,13,eu-central-1,39.25,39.25,1.75,1000.0,4.95,79.0,0
2025-03-16,13,eu-west-1,30.39,30.39,2.95,1000.0,0.1,74.2,0
2025-03-16,13,us-east-1,23.68,23.68,0.4,1000.0,3.12,91.3,0
2025-03-16,13,us-west-2,24.68,24.68,0.19,1000.0,8.97,92.3,0
2025-03-16,14,ap-southeast-1,58.53,58.53,0.0,1000.0,3.96,84.4,1
2025-03-16,14,eu-central-1,38.07,38.07,0.01,1000.0,0.1,89.8,0
2025-03-16,14,eu-west-1,24.58,24.58,0.4,1000.0,8.52,91.0,0
2025-03-16,14,us-east-1,27.39,27.39,0.01,1000.0,4.24,92.6,0
2025-03-16,14,us-west-2,28.97,28.97,0.14,1000.0,1.22,91.4,0
2025-03-16,15,ap-southeast-1,70.58,70.58,0.44,1000.0,3.81,78.5,1
2025-03-16,15,eu-central-1,41.38,41.38,0.76,1000.0,1.43,84.4,0
2025-03-16,15,eu-west-1,27.41,27.41,0.59,1000.0,1.87,89.1,0
2025-03-16,15,us-east-1,18.32,18.32,0.91,1000.0,0.5,89.7,0
2025-03-16,15,us-west-2,32.61,32.61,0.16,704.7,0.93,90.3,0
2025-03-16,16,ap-southeast-1,55.48,55.48,0.05,1000.0,1.1,84.9,1
2025-03-16,16,eu-central-1,24.53,24.53,0.0,1000.0,0.31,93.5,0
2025-03-16,16,eu-west-1,26.1,26.1,0.02,858.1,0.9,92.9,0
2025-03-16,16,us-east-1,23.41,23.41,0.06,1000.0,1.16,93.4,0
2025-03-16,16,us-west-2,27.71,27.71,0.54,772.3,0.1,89.4,0
2025-03-16,17,ap-southeast-1,49.57,49.57,0.8,1000.0,2.13,82.0,0
2025-03-16,17,eu-central-1,28.0,28.0,0.15,1000.0,1.35,91.6,0
2025-03-16,17,eu-west-1,25.69,25.69,0.45,1000.0,1.13,90.4,0
2025-03-16,17,us-east-1,21.27,21.27,0.26,1000.0,5.81,92.8,0
2025-03-16,17,us-west-2,22.32,22.32,0.72,1000.0,0.41,89.7,0
2025-03-16,18,ap-southeast-1,50.5,50.5,0.74,995.9,4.48,82.1,1
2025-03-16,18,eu-central-1,39.41,39.41,0.06,1000.0,4.56,89.1,0
2025-03-16,18,eu-west-1,32.97,32.97,0.63,889.6,0.17,87.4,0
2025-03-16,18,us-east-1,27.5,27.5,0.41,948.0,4.11,90.2,0
2025-03-16,18,us-west-2,26.05,26.05,0.09,1000.0,2.06,92.5,0
2025-03-16,19,ap-southeast-1,49.78,49.78,0.32,802.9,2.91,84.8,0
2025-03-16,19,eu-central-1,20.12,20.12,0.42,611.3,2.44,92.1,0
2025-03-16,19,eu-west-1,19.86,19.86,0.1,797.7,11.36,94.1,0
2025-03-16,19,us-east-1,15.82,15.82,0.61,986.8,10.48,92.1,0
2025-03-16,19,us-west-2,25.17,25.17,0.54,960.1,0.43,90.0,0
2025-03-16,20,ap-southeast-1,43.26,43.26,0.34,882.0,0.1,86.5,0
2025-03-16,20,eu-central-1,21.25,21.25,0.02,962.3,3.34,94.2,0
2025-03-16,20,eu-west-1,31.03,31.03,0.31,819.1,0.1,89.9,0
2025-03-16,20,us-east-1,15.73,15.73,0.38,1000.0,3.51,93.5,0
2025-03-16,20,us-west-2,19.32,19.32,0.18,777.0,3.33,93.7,0
2025-03-16,21,ap-southeast-1,50.86,50.86,0.0,980.2,1.03,86.4,1
2025-03-16,21,eu-central-1,25.95,25.95,0.24,981.4,1.07,91.6,0
2025-03-16,21,eu-west-1,28.11,28.11,0.11,841.6,2.66,91.8,0
2025-03-16,21,us-east-1,16.38,16.38,0.48,835.8,1.25,92.7,0
2025-03-16,21,us-west-2,18.44,18.44,0.1,1000.0,0.1,94.5,0
2025-03-16,22,ap-southeast-1,43.82,43.82,1.26,850.2,0.39,80.8,0
2025-03-16,22,eu-central-1,28.81,28.81,0.1,1000.0,7.22,91.7,0
2025-03-16,22,eu-west-1,29.09,29.09,0.95,932.7,1.46,86.5,0
2025-03-16,22,us-east-1,12.5,12.5,0.12,595.4,2.23,95.9,0
2025-03-16,22,us-west-2,20.86,20.86,1.27,833.6,0.75,86.8,0
2025-03-16,23,ap-southeast-1,56.57,56.57,0.63,769.2,0.66,81.1,1
2025-03-16,23,eu-central-1,34.69,34.69,0.04,900.7,3.09,90.5,0
2025-03-16,23,eu-west-1,23.26,23.26,0.01,768.0,7.44,93.7,0
2025-03-16,23,us-east-1,16.58,16.58,0.51,777.1,2.7,92.5,0
2025-03-16,23,us-west-2,24.18,24.18,0.52,903.9,2.97,90.4,0
2025-03-17,0,ap-southeast-1,56.38,56.38,0.68,1000.0,5.9,80.9,1
2025-03-17,0,eu-central-1,27.22,27.22,0.44,820.2,1.37,90.1,0
2025-03-17,0,eu-west-1,24.44,24.44,0.26,817.2,0.71,91.9,0
2025-03-17,0,us-east-1,15.95,15.95,0.02,1000.0,0.2,95.6,0
2025-03-17,0,us-west-2,17.48,17.48,1.55,796.3,0.74,86.1,0
2025-03-17,1,ap-southeast-1,42.77,42.77,0.32,677.8,0.1,86.7,0
2025-03-17,1,eu-central-1,25.45,25.45,0.07,950.2,1.39,92.8,0
2025-03-17,1,eu-west-1,19.63,19.63,0.06,848.3,1.9,94.4,0
2025-03-17,1,us-east-1,18.41,18.41,0.68,847.3,1.97,91.0,0
2025-03-17,1,us-west-2,19.71,19.71,0.06,742.3,3.26,94.4,0
2025-03-17,2,ap-southeast-1,44.45,44.45,0.13,769.9,0.62,87.4,0
2025-03-17,2,eu-central-1,29.31,29.31,0.08,952.0,6.27,91.7,0
2025-03-17,2,eu-west-1,23.03,23.03,0.37,868.0,1.65,91.6,0
2025-03-17,2,us-east-1,18.92,18.92,0.24,730.1,3.09,93.5,0
2025-03-17,2,us-west-2,22.9,22.9,0.05,641.1,13.72,93.6,0
2025-03-17,3,ap-southeast-1,44.85,44.85,0.67,957.1,0.93,84.0,0
2025-03-17,3,eu-central-1,29.97,29.97,0.1,1000.0,2.15,91.4,0
2025-03-17,3,eu-west-1,26.85,26.85,0.06,861.7,3.03,92.5,0
2025-03-17,3,us-east-1,23.07,23.07,0.51,789.4,0.46,90.8,0
2025-03-17,3,us-west-2,25.6,25.6,0.21,944.3,3.99,91.9,0
2025-03-17,4,ap-southeast-1,44.94,44.94,0.1,1000.0,2.4,87.4,0
2025-03-17,4,eu-central-1,29.85,29.85,0.26,844.6,3.06,90.4,0
2025-03-17,4,eu-west-1,29.86,29.86,0.39,902.3,0.18,89.7,0
2025-03-17,4,us-east-1,20.57,20.57,0.18,950.9,3.79,93.4,0
2025-03-17,4,us-west-2,22.96,22.96,0.3,897.5,1.05,92.0,0
2025-03-17,5,ap-southeast-1,38.6,38.6,0.25,907.7,1.91,88.2,0
2025-03-17,5,eu-central-1,27.25,27.25,0.32,830.1,1.35,90.8,0
2025-03-17,5,eu-west-1,20.85,20.85,0.2,951.3,0.54,93.2,0
2025-03-17,5,us-east-1,16.44,16.44,0.31,915.6,2.19,93.8,0
2025-03-17,5,us-west-2,23.24,23.24,0.06,861.2,5.77,93.5,0
2025-03-17,6,ap-southeast-1,37.66,37.66,0.03,880.0,0.62,89.8,0
2025-03-17,6,eu-central-1,19.79,19.79,0.0,764.1,0.63,94.7,0
2025-03-17,6,eu-west-1,23.63,23.63,0.74,897.1,0.6,89.3,0
2025-03-17,6,us-east-1,15.57,15.57,0.74,821.3,7.6,91.4,0
2025-03-17,6,us-west-2,25.32,25.32,0.59,713.4,0.13,89.7,0
2025-03-17,7,ap-southeast-1,53.44,53.44,0.76,815.1,0.45,81.2,1
2025-03-17,7,eu-central-1,24.15,24.15,0.08,914.5,3.21,93.1,0
2025-03-17,7,eu-west-1,24.43,24.43,0.07,904.4,3.35,93.1,0
2025-03-17,7,us-east-1,19.33,19.33,0.4,806.0,0.11,92.5,0
2025-03-17,7,us-west-2,27.27,27.27,0.23,1000.0,3.23,91.4,0
2025-03-17,8,ap-southeast-1,60.21,60.21,0.05,1000.0,0.68,83.6,1
2025-03-17,8,eu-central-1,39.06,39.06,0.19,863.5,2.34,88.5,0
2025-03-17,8,eu-west-1,22.73,22.73,0.05,858.2,0.52,93.6,0
2025-03-17,8,us-east-1,16.6,16.6,0.03,1000.0,0.77,95.4,0
2025-03-17,8,us-west-2,30.94,30.94,0.18,1000.0,0.1,90.7,0
2025-03-17,9,ap-southeast-1,60.08,60.08,0.08,1000.0,1.75,83.5,1
2025-03-17,9,eu-central-1,33.1,33.1,0.13,1000.0,1.74,90.4,0
2025-03-17,9,eu-west-1,31.3,31.3,0.47,1000.0,2.13,88.8,0
2025-03-17,9,us-east-1,26.39,26.39,0.02,961.1,2.3,92.8,0
2025-03-17,9,us-west-2,17.55,17.55,0.3,1000.0,0.48,93.5,0
2025-03-17,10,ap-southeast-1,51.21,51.21,0.27,987.3,0.79,84.7,1
2025-03-17,10,eu-central-1,30.64,30.64,0.71,1000.0,2.45,87.6,0
2025-03-17,10,eu-west-1,25.63,25.63,0.23,1000.0,0.61,91.8,0
2025-03-17,10,us-east-1,24.36,24.36,0.09,1000.0,0.88,92.9,0
2025-03-17,10,us-west-2,25.67,25.67,0.33,1000.0,10.97,91.2,0
2025-03-17,11,ap-southeast-1,66.44,66.44,0.48,1000.0,7.37,79.4,1
2025-03-17,11,eu-central-1,37.6,37.6,0.51,1000.0,0.58,86.9,0
2025-03-17,11,eu-west-1,27.91,27.91,0.8,1000.0,4.94,87.8,0
2025-03-17,11,us-east-1,19.24,19.24,0.06,1000.0,3.13,94.5,0
2025-03-17,11,us-west-2,28.76,28.76,0.01,935.1,1.12,92.2,0
2025-03-17,12,ap-southeast-1,51.58,51.58,0.32,969.7,1.56,84.3,1
2025-03-17,12,eu-central-1,26.74,26.74,0.32,1000.0,3.95,90.9,0
2025-03-17,12,eu-west-1,26.8,26.8,0.05,997.0,7.13,92.5,0
2025-03-17,12,us-east-1,15.38,15.38,0.68,1000.0,3.56,91.8,0
2025-03-17,12,us-west-2,118.51,118.51,3.02,1000.0,4.29,50.3,1
2025-03-17,13,ap-southeast-1,58.45,58.45,0.09,1000.0,0.15,83.9,1
2025-03-17,13,eu-central-1,31.11,31.11,0.14,1000.0,7.4,90.9,0
2025-03-17,13,eu-west-1,25.35,25.35,0.34,1000.0,1.83,91.2,0
2025-03-17,13,us-east-1,24.9,24.9,0.08,1000.0,0.27,92.9,0
2025-03-17,13,us-west-2,27.73,27.73,0.15,1000.0,1.18,91.7,0
2025-03-17,14,ap-southeast-1,40.97,40.97,0.0,1000.0,3.27,89.1,0
2025-03-17,14,eu-central-1,32.87,32.87,0.4,1000.0,5.54,88.8,0
2025-03-17,14,eu-west-1,131.35,131.35,0.09,1000.0,1.09,64.5,1
2025-03-17,14,us-east-1,20.34,20.34,1.23,1000.0,1.8,87.2,0
2025-03-17,14,us-west-2,22.04,22.04,0.02,1000.0,4.58,94.0,0
2025-03-17,15,ap-southeast-1,49.97,49.97,0.47,1000.0,1.0,83.9,0
2025-03-17,15,eu-central-1,30.07,30.07,0.61,1000.0,0.97,88.3,0
2025-03-17,15,eu-west-1,27.82,27.82,0.06,1000.0,0.67,92.2,0
2025-03-17,15,us-east-1,24.54,24.54,0.14,1000.0,1.78,92.6,0
2025-03-17,15,us-west-2,22.54,22.54,0.63,1000.0,8.41,90.2,0
2025-03-17,16,ap-southeast-1,50.54,50.54,1.39,1000.0,2.65,78.2,1
2025-03-17,16,eu-central-1,32.69,32.69,0.3,1000.0,1.3,89.5,0
2025-03-17,16,eu-west-1,27.15,27.15,0.38,1000.0,0.13,90.5,0
2025-03-17,16,us-east-1,15.75,15.75,0.07,1000.0,1.15,95.4,0
2025-03-17,16,us-west-2,22.65,22.65,1.64,1000.0,1.43,84.1,0
2025-03-17,17,ap-southeast-1,51.24,51.24,0.55,1000.0,0.82,83.0,1
2025-03-17,17,eu-central-1,31.29,31.29,0.51,967.8,4.13,88.6,0
2025-03-17,17,eu-west-1,25.61,25.61,0.3,1000.0,0.78,91.4,0
2025-03-17,17,us-east-1,18.84,18.84,0.52,1000.0,6.75,91.9,0
2025-03-17,17,us-west-2,26.47,26.47,0.56,1000.0,2.05,89.6,0
2025-03-17,18,ap-southeast-1,41.46,41.46,0.2,1000.0,2.11,87.7,0
2025-03-17,18,eu-central-1,25.44,25.44,0.46,1000.0,2.26,90.5,0
2025-03-17,18,eu-west-1,30.13,30.13,0.46,1000.0,2.65,89.2,0
2025-03-17,18,us-east-1,20.72,20.72,0.36,964.0,4.39,92.3,0
2025-03-17,18,us-west-2,23.48,23.48,0.63,838.0,2.48,90.0,0
2025-03-17,19,ap-southeast-1,49.75,49.75,0.7,1000.0,3.7,82.5,0
2025-03-17,19,eu-central-1,28.76,28.76,0.25,730.0,1.98,90.8,0
2025-03-17,19,eu-west-1,31.2,31.2,0.11,864.8,1.91,91.0,0
2025-03-17,19,us-east-1,18.13,18.13,0.21,888.9,2.99,93.9,0
2025-03-17,19,us-west-2,67.67,67.67,0.3,671.2,6.83,80.2,1
2025-03-17,20,ap-southeast-1,51.94,51.94,0.16,907.0,6.58,85.2,1
2025-03-17,20,eu-central-1,22.42,22.42,0.42,980.0,6.53,91.5,0
2025-03-17,20,eu-west-1,25.52,25.52,0.18,835.1,7.21,92.1,0
2025-03-17,20,us-east-1,16.78,16.78,0.24,708.5,3.13,94.1,0
2025-03-17,20,us-west-2,18.11,18.11,0.77,937.9,0.74,90.6,0
2025-03-17,21,ap-southeast-1,39.98,39.98,0.22,819.6,0.76,88.0,0
2025-03-17,21,eu-central-1,28.7,28.7,0.41,1000.0,1.92,89.9,0
2025-03-17,21,eu-west-1,28.74,28.74,0.16,824.6,1.26,91.4,0
2025-03-17,21,us-east-1,19.68,19.68,0.38,992.5,1.55,92.5,0
2025-03-17,21,us-west-2,20.53,20.53,0.01,766.5,2.36,94.5,0
2025-03-17,22,ap-southeast-1,37.26,37.26,0.2,793.2,1.02,88.9,0
2025-03-17,22,eu-central-1,140.45,140.45,0.07,744.5,1.81,62.1,1
2025-03-17,22,eu-west-1,19.79,19.79,1.24,939.6,2.96,87.3,0
2025-03-17,22,us-east-1,15.12,15.12,0.08,794.2,6.35,95.5,0
2025-03-17,22,us-west-2,17.5,17.5,0.44,724.2,0.98,92.7,0
2025-03-17,23,ap-southeast-1,39.81,39.81,0.18,628.8,1.56,88.3,0
2025-03-17,23,eu-central-1,26.82,26.82,0.45,827.7,0.11,90.1,0
2025-03-17,23,eu-west-1,25.59,25.59,0.1,889.1,1.68,92.6,0
2025-03-17,23,us-east-1,17.62,17.62,6.98,874.1,2.97,65.3,0
2025-03-17,23,us-west-2,18.0,18.0,0.33,894.7,0.61,93.2,0
2025-03-18,0,ap-southeast-1,48.34,48.34,0.45,738.7,6.55,84.4,0
2025-03-18,0,eu-central-1,23.08,23.08,0.49,852.0,0.18,90.9,0
2025-03-18,0,eu-west-1,20.88,20.88,0.1,1000.0,1.8,93.8,0
2025-03-18,0,us-east-1,18.32,18.32,1.1,884.0,3.26,88.5,0
2025-03-18,0,us-west-2,28.77,28.77,0.02,720.5,0.22,92.2,0
2025-03-18,1,ap-southeast-1,40.97,40.97,0.22,862.2,5.79,87.7,0
2025-03-18,1,eu-central-1,27.47,27.47,2.08,956.1,0.1,80.2,0
2025-03-18,1,eu-west-1,19.46,19.46,0.13,747.7,0.78,94.0,0
2025-03-18,1,us-east-1,91.28,91.28,0.32,818.9,4.95,73.8,1
2025-03-18,1,us-west-2,21.97,21.97,0.24,792.5,2.42,92.7,0
2025-03-18,2,ap-southeast-1,44.1,44.1,0.11,828.3,0.24,87.6,0
2025-03-18,2,eu-central-1,24.51,24.51,0.19,1000.0,6.11,92.3,0
2025-03-18,2,eu-west-1,22.23,22.23,0.25,912.2,1.52,92.6,0
2025-03-18,2,us-east-1,19.92,19.92,0.07,920.4,0.8,94.3,0
2025-03-18,2,us-west-2,20.73,20.73,0.22,952.3,5.34,93.2,0
2025-03-18,3,ap-southeast-1,37.75,37.75,0.09,924.8,0.35,89.4,0
2025-03-18,3,eu-central-1,30.5,30.5,0.06,647.7,1.31,91.5,0
2025-03-18,3,eu-west-1,29.47,29.47,0.09,786.5,1.59,91.6,0
2025-03-18,3,us-east-1,14.96,14.96,0.34,793.0,4.11,94.0,0
2025-03-18,3,us-west-2,110.01,110.01,0.35,668.3,1.08,68.5,1
2025-03-18,4,ap-southeast-1,58.36,58.36,0.01,826.6,1.71,84.4,1
2025-03-18,4,eu-central-1,27.38,27.38,0.03,811.8,1.58,92.5,0
2025-03-18,4,eu-west-1,28.56,28.56,0.74,745.7,3.07,87.9,0
2025-03-18,4,us-east-1,13.86,13.86,0.02,954.6,0.54,96.2,0
2025-03-18,4,us-west-2,25.78,25.78,0.02,685.8,2.01,93.0,0
2025-03-18,5,ap-southeast-1,45.49,45.49,0.26,762.9,0.28,86.3,0
2025-03-18,5,eu-central-1,35.18,35.18,0.41,818.1,4.67,88.2,0
2025-03-18,5,eu-west-1,25.91,25.91,0.09,848.7,7.06,92.5,0
2025-03-18,5,us-east-1,21.45,21.45,0.01,688.5,1.06,94.2,0
2025-03-18,5,us-west-2,29.39,29.39,0.49,656.7,2.57,89.2,0
2025-03-18,6,ap-southeast-1,52.76,52.76,0.08,891.0,1.06,85.5,1
2025-03-18,6,eu-central-1,32.88,32.88,0.65,681.9,2.35,87.3,0
2025-03-18,6,eu-west-1,19.25,19.25,0.68,866.5,1.0,90.8,0
2025-03-18,6,us-east-1,18.9,18.9,0.09,865.2,1.02,94.4,0
2025-03-18,6,us-west-2,27.63,27.63,0.04,746.7,1.34,92.4,0
2025-03-18,7,ap-southeast-1,48.33,48.33,0.05,1000.0,0.4,86.8,0
2025-03-18,7,eu-central-1,27.36,27.36,0.32,791.8,2.35,90.8,0
2025-03-18,7,eu-west-1,24.26,24.26,0.03,1000.0,0.11,93.3,0
2025-03-18,7,us-east-1,15.98,15.98,0.19,1000.0,9.6,94.6,0
2025-03-18,7,us-west-2,23.43,23.43,0.16,859.9,5.84,92.8,0
2025-03-18,8,ap-southeast-1,51.42,51.42,0.35,1000.0,2.53,84.2,1
2025-03-18,8,eu-central-1,35.66,35.66,0.05,1000.0,0.88,90.2,0
2025-03-18,8,eu-west-1,30.05,30.05,0.35,1000.0,1.71,89.9,0
2025-03-18,8,us-east-1,25.52,25.52,3.02,948.9,4.85,75.1,0
2025-03-18,8,us-west-2,19.48,19.48,0.7,1000.0,1.13,90.6,0
2025-03-18,9,ap-southeast-1,51.02,51.02,0.38,1000.0,7.46,84.1,1
2025-03-18,9,eu-central-1,30.3,30.3,0.9,1000.0,4.49,86.5,0
2025-03-18,9,eu-west-1,29.51,29.51,0.78,928.7,1.97,87.4,0
2025-03-18,9,us-east-1,89.76,89.76,0.43,999.3,3.02,73.5,1
2025-03-18,9,us-west-2,21.5,21.5,0.27,1000.0,0.33,92.6,0
2025-03-18,10,ap-southeast-1,46.12,46.12,0.46,1000.0,14.31,84.9,0
2025-03-18,10,eu-central-1,32.36,32.36,1.49,864.0,0.45,82.4,0
2025-03-18,10,eu-west-1,20.8,20.8,0.06,1000.0,0.46,94.1,0
2025-03-18,10,us-east-1,24.36,24.36,0.45,1000.0,3.25,90.8,0
2025-03-18,10,us-west-2,23.77,23.77,0.16,1000.0,0.39,92.7,0
2025-03-18,11,ap-southeast-1,48.25,48.25,0.23,1000.0,1.18,85.7,0
2025-03-18,11,eu-central-1,30.45,30.45,0.19,1000.0,0.14,90.8,0
2025-03-18,11,eu-west-1,24.91,24.91,1.14,781.4,3.57,86.5,0
2025-03-18,11,us-east-1,20.91,20.91,0.18,1000.0,2.06,93.3,0
2025-03-18,11,us-west-2,27.22,27.22,0.02,1000.0,5.54,92.6,0
2025-03-18,12,ap-southeast-1,43.93,43.93,0.74,1000.0,2.28,83.8,0
2025-03-18,12,eu-central-1,35.9,35.9,0.3,1000.0,0.53,88.6,0
2025-03-18,12,eu-west-1,28.47,28.47,0.2,1000.0,10.49,91.2,0
2025-03-18,12,us-east-1,27.1,27.1,0.14,1000.0,7.35,91.9,0
2025-03-18,12,us-west-2,25.66,25.66,0.37,1000.0,11.06,90.9,0
2025-03-18,13,ap-southeast-1,43.08,43.08,0.91,858.7,4.85,83.1,0
2025-03-18,13,eu-central-1,39.12,39.12,0.5,1000.0,0.78,86.6,0
2025-03-18,13,eu-west-1,31.06,31.06,0.96,1000.0,7.29,86.0,0
2025-03-18,13,us-east-1,26.15,26.15,0.15,1000.0,1.71,92.1,0
2025-03-18,13,us-west-2,19.71,19.71,1.42,897.4,0.85,86.2,0
2025-03-18,14,ap-southeast-1,230.46,230.46,0.54,1000.0,0.31,56.7,1
2025-03-18,14,eu-central-1,36.06,36.06,0.44,933.7,0.83,87.7,0
2025-03-18,14,eu-west-1,19.28,19.28,0.37,1000.0,0.55,92.6,0
2025-03-18,14,us-east-1,19.93,19.93,1.45,1000.0,1.2,86.0,0
2025-03-18,14,us-west-2,19.03,19.03,0.8,1000.0,0.39,90.1,0
2025-03-18,15,ap-southeast-1,53.92,53.92,0.33,1000.0,2.92,83.6,1
2025-03-18,15,eu-central-1,36.65,36.65,6.42,1000.0,2.78,60.2,0
2025-03-18,15,eu-west-1,28.05,28.05,0.12,1000.0,5.21,91.8,0
2025-03-18,15,us-east-1,23.72,23.72,0.01,1000.0,0.44,93.6,0
2025-03-18,15,us-west-2,118.51,118.51,0.42,1000.0,1.65,65.9,1
2025-03-18,16,ap-southeast-1,63.13,63.13,0.41,1000.0,1.31,80.7,1
2025-03-18,16,eu-central-1,36.66,36.66,0.04,1000.0,0.61,90.0,0
2025-03-18,16,eu-west-1,29.37,29.37,0.07,1000.0,3.05,91.8,0
2025-03-18,16,us-east-1,22.7,22.7,0.67,1000.0,3.86,90.0,0
2025-03-18,16,us-west-2,118.51,118.51,0.04,1000.0,3.09,68.2,1
2025-03-18,17,ap-southeast-1,45.59,45.59,1.34,797.4,0.58,79.8,0
2025-03-18,17,eu-central-1,34.86,34.86,0.29,810.4,2.82,89.0,0
2025-03-18,17,eu-west-1,32.41,32.41,0.12,1000.0,1.51,90.6,0
2025-03-18,17,us-east-1,24.95,24.95,0.28,1000.0,3.31,91.6,0
2025-03-18,17,us-west-2,24.5,24.5,0.09,1000.0,2.37,92.9,0
2025-03-18,18,ap-southeast-1,42.03,42.03,0.11,1000.0,1.29,88.2,0
2025-03-18,18,eu-central-1,26.7,26.7,0.39,938.0,0.24,90.5,0
2025-03-18,18,eu-west-1,31.74,31.74,0.03,985.5,1.94,91.3,0
2025-03-18,18,us-east-1,17.7,17.7,0.19,1000.0,1.21,94.1,0
2025-03-18,18,us-west-2,27.13,27.13,0.07,1000.0,7.55,92.4,0
2025-03-18,19,ap-southeast-1,38.4,38.4,0.07,899.7,0.2,89.4,0
2025-03-18,19,eu-central-1,35.14,35.14,0.66,945.4,0.4,86.7,0
2025-03-18,19,eu-west-1,27.18,27.18,0.05,714.6,4.74,92.5,0
2025-03-18,19,us-east-1,19.85,19.85,0.39,1000.0,0.1,92.4,0
2025-03-18,19,us-west-2,26.11,26.11,0.13,871.8,4.26,92.2,0
2025-03-18,20,ap-southeast-1,42.15,42.15,0.18,984.7,2.97,87.7,0
2025-03-18,20,eu-central-1,35.58,35.58,0.62,1000.0,1.78,86.8,0
2025-03-18,20,eu-west-1,22.0,22.0,0.03,887.2,1.64,93.9,0
2025-03-18,20,us-east-1,20.86,20.86,0.2,834.1,4.57,93.2,0
2025-03-18,20,us-west-2,23.02,23.02,0.08,838.0,5.08,93.4,0
2025-03-18,21,ap-southeast-1,45.25,45.25,0.02,1000.0,0.73,87.8,0
2025-03-18,21,eu-central-1,27.02,27.02,1.14,894.1,6.37,85.9,0
2025-03-18,21,eu-west-1,17.84,17.84,0.16,697.2,1.17,94.3,0
2025-03-18,21,us-east-1,13.25,13.25,0.62,733.1,0.1,92.7,0
2025-03-18,21,us-west-2,18.89,18.89,0.08,886.8,1.95,94.5,0
2025-03-18,22,ap-southeast-1,43.98,43.98,1.15,761.1,0.93,81.4,0
2025-03-18,22,eu-central-1,26.44,26.44,0.22,982.4,4.91,91.7,0
2025-03-18,22,eu-west-1,23.53,23.53,0.48,800.2,1.7,90.9,0
2025-03-18,22,us-east-1,14.81,14.81,0.69,982.8,3.04,91.9,0
2025-03-18,22,us-west-2,28.32,28.32,0.29,789.2,0.99,90.7,0
2025-03-18,23,ap-southeast-1,39.78,39.78,0.27,550.7,0.32,87.8,0
2025-03-18,23,eu-central-1,30.57,30.57,0.53,831.3,8.66,88.6,0
2025-03-18,23,eu-west-1,28.76,28.76,0.05,730.6,2.16,92.1,0
2025-03-18,23,us-east-1,12.5,12.5,0.16,835.6,8.79,95.7,0
2025-03-18,23,us-west-2,21.42,21.42,0.12,961.2,3.02,93.6,0
2025-03-19,0,ap-southeast-1,45.59,45.59,0.24,987.6,5.0,86.4,0
2025-03-19,0,eu-central-1,30.31,30.31,0.17,839.6,2.63,90.9,0
2025-03-19,0,eu-west-1,30.23,30.23,0.04,916.0,0.52,91.7,0
2025-03-19,0,us-east-1,17.27,17.27,0.1,589.3,1.44,94.8,0
2025-03-19,0,us-west-2,22.16,22.16,0.34,604.7,1.45,92.1,0
2025-03-19,1,ap-southeast-1,46.18,46.18,0.32,815.6,1.7,85.8,0
2025-03-19,1,eu-central-1,27.15,27.15,0.16,980.9,2.82,91.8,0
2025-03-19,1,eu-west-1,27.66,27.66,0.31,1000.0,5.78,90.8,0
2025-03-19,1,us-east-1,19.94,19.94,0.27,951.7,0.67,93.1,0
2025-03-19,1,us-west-2,19.84,19.84,0.89,926.9,0.85,89.4,0
2025-03-19,2,ap-southeast-1,49.74,49.74,0.21,714.0,2.12,85.5,0
2025-03-19,2,eu-central-1,22.75,22.75,0.09,1000.0,2.45,93.4,0
2025-03-19,2,eu-west-1,26.61,26.61,0.07,693.8,2.8,92.5,0
2025-03-19,2,us-east-1,22.06,22.06,0.73,785.8,3.05,89.7,0
2025-03-19,2,us-west-2,18.45,18.45,0.3,623.1,0.41,93.2,0
2025-03-19,3,ap-southeast-1,54.93,54.93,0.01,919.2,2.11,85.3,1
2025-03-19,3,eu-central-1,29.28,29.28,0.51,1000.0,2.44,89.1,0
2025-03-19,3,eu-west-1,26.42,26.42,0.03,627.6,2.51,92.8,0
2025-03-19,3,us-east-1,18.2,18.2,0.07,839.1,4.25,94.7,0
2025-03-19,3,us-west-2,18.72,18.72,0.42,759.6,1.88,92.5,0
2025-03-19,4,ap-southeast-1,42.54,42.54,0.28,1000.0,1.32,87.0,0
2025-03-19,4,eu-central-1,30.32,30.32,1.28,722.0,0.4,84.3,0
2025-03-19,4,eu-west-1,22.91,22.91,0.06,835.0,0.26,93.6,0
2025-03-19,4,us-east-1,22.4,22.4,0.29,889.8,1.98,92.3,0
2025-03-19,4,us-west-2,18.0,18.0,0.42,912.7,2.26,92.7,0
