timestamp,region,latency_ms,packet_loss_pct,bandwidth_mbps,jitter_ms,hour,day_of_week,date,is_business_hours,latency_breach,loss_breach,health_score
2025-03-11 00:00:00,ap-southeast-1,49.89,0.105,773.3,2.93,0,Tuesday,2025-03-11,0,0,0,86.1
2025-03-11 01:00:00,ap-southeast-1,33.03,0.379,776.0,8.89,1,Tuesday,2025-03-11,0,0,0,88.9
2025-03-11 02:00:00,ap-southeast-1,40.17,0.026,903.8,0.22,2,Tuesday,2025-03-11,0,0,0,89.1
2025-03-11 03:00:00,ap-southeast-1,40.31,0.501,889.0,5.79,3,Tuesday,2025-03-11,0,0,0,86.2
2025-03-11 04:00:00,ap-southeast-1,47.77,0.381,705.8,0.34,4,Tuesday,2025-03-11,0,0,0,85.0
2025-03-11 05:00:00,ap-southeast-1,48.56,0.392,902.8,1.25,5,Tuesday,2025-03-11,0,0,0,84.7
2025-03-11 06:00:00,ap-southeast-1,45.68,0.032,825.5,4.77,6,Tuesday,2025-03-11,0,0,0,87.6
2025-03-11 07:00:00,ap-southeast-1,29.3798,0.379,631.5,5.92,7,Tuesday,2025-03-11,0,0,0,89.9
2025-03-11 08:00:00,ap-southeast-1,38.93,0.376,1000.0,1.76,8,Tuesday,2025-03-11,1,0,0,87.4
2025-03-11 09:00:00,ap-southeast-1,49.9,0.587,1000.0,2.25,9,Tuesday,2025-03-11,1,0,0,83.2
2025-03-11 10:00:00,ap-southeast-1,157.74,0.014,1000.0,3.08,10,Tuesday,2025-03-11,1,1,0,59.9
2025-03-11 11:00:00,ap-southeast-1,51.79,0.008,818.7,4.47,11,Tuesday,2025-03-11,1,1,0,86.1
2025-03-11 12:00:00,ap-southeast-1,48.11,0.621,1000.0,0.32,12,Tuesday,2025-03-11,1,0,0,83.4
2025-03-11 13:00:00,ap-southeast-1,63.64,0.053,960.3,4.15,13,Tuesday,2025-03-11,1,1,0,82.7
2025-03-11 14:00:00,ap-southeast-1,33.94,0.27,1000.0,1.64,14,Tuesday,2025-03-11,1,0,0,89.3
2025-03-11 15:00:00,ap-southeast-1,54.1,0.823,1000.0,1.5,15,Tuesday,2025-03-11,1,1,0,80.6
2025-03-11 16:00:00,ap-southeast-1,58.18,0.164,1000.0,1.38,16,Tuesday,2025-03-11,1,1,0,83.5
2025-03-11 17:00:00,ap-southeast-1,57.2,0.615,1000.0,1.78,17,Tuesday,2025-03-11,1,1,0,81.1
2025-03-11 18:00:00,ap-southeast-1,230.45619999999917,0.0,926.4,7.25,18,Tuesday,2025-03-11,1,1,0,60.0
2025-03-11 19:00:00,ap-southeast-1,51.29,0.055,793.7,1.99,19,Tuesday,2025-03-11,0,1,0,86.0
2025-03-11 20:00:00,ap-southeast-1,40.92,0.009,702.5,7.65,20,Tuesday,2025-03-11,0,0,0,89.0
2025-03-11 21:00:00,ap-southeast-1,37.56,0.119,824.9,0.5,21,Tuesday,2025-03-11,0,0,0,89.3
2025-03-11 22:00:00,ap-southeast-1,31.27,0.716,1000.0,3.22,22,Tuesday,2025-03-11,0,0,0,87.4
2025-03-11 23:00:00,ap-southeast-1,42.55,0.031,999.8,4.18,23,Tuesday,2025-03-11,0,0,0,88.5
2025-03-12 00:00:00,ap-southeast-1,39.75,0.28,1000.0,2.84,0,Wednesday,2025-03-12,0,0,0,87.7
2025-03-12 01:00:00,ap-southeast-1,52.84,0.18,907.5,2.33,1,Wednesday,2025-03-12,0,1,0,84.8
2025-03-12 02:00:00,ap-southeast-1,43.06,0.836,867.2,2.08,2,Wednesday,2025-03-12,0,0,0,83.5
2025-03-12 03:00:00,ap-southeast-1,38.04,0.039,730.2,4.93,3,Wednesday,2025-03-12,0,0,0,89.6
2025-03-12 04:00:00,ap-southeast-1,36.98,0.071,882.4,4.31,4,Wednesday,2025-03-12,0,0,0,89.7
2025-03-12 05:00:00,ap-southeast-1,58.42,0.009,834.4,0.33,5,Wednesday,2025-03-12,0,1,0,84.4
2025-03-12 06:00:00,ap-southeast-1,44.85,0.171,943.4,4.72,6,Wednesday,2025-03-12,0,0,0,87.0
2025-03-12 07:00:00,ap-southeast-1,39.72,0.098,715.3,1.34,7,Wednesday,2025-03-12,0,0,0,88.8
2025-03-12 08:00:00,ap-southeast-1,52.71,0.673,1000.0,0.73,8,Wednesday,2025-03-12,1,1,0,81.9
2025-03-12 09:00:00,ap-southeast-1,66.47,0.306,859.5,5.1,9,Wednesday,2025-03-12,1,1,0,80.4
2025-03-12 10:00:00,ap-southeast-1,48.73,0.314,1000.0,1.41,10,Wednesday,2025-03-12,1,0,0,85.1
2025-03-12 11:00:00,ap-southeast-1,57.08,0.251,1000.0,4.13,11,Wednesday,2025-03-12,1,1,0,83.3
2025-03-12 12:00:00,ap-southeast-1,60.96,0.032,852.0,0.76,12,Wednesday,2025-03-12,1,1,0,83.6
2025-03-12 13:00:00,ap-southeast-1,37.07,0.194,896.0,0.1,13,Wednesday,2025-03-12,1,0,0,89.0
2025-03-12 14:00:00,ap-southeast-1,46.79,2.512,902.8,1.71,14,Wednesday,2025-03-12,1,0,1,72.5
2025-03-12 15:00:00,ap-southeast-1,59.99,0.595,1000.0,0.26,15,Wednesday,2025-03-12,1,1,0,80.4
2025-03-12 16:00:00,ap-southeast-1,46.32,0.739,887.0,3.51,16,Wednesday,2025-03-12,1,0,0,83.2
2025-03-12 17:00:00,ap-southeast-1,54.97,0.572,1000.0,0.81,17,Wednesday,2025-03-12,1,1,0,81.9
2025-03-12 18:00:00,ap-southeast-1,45.86,0.036,1000.0,1.47,18,Wednesday,2025-03-12,1,0,0,87.6
2025-03-12 19:00:00,ap-southeast-1,194.97,0.384,921.9,0.23,19,Wednesday,2025-03-12,0,1,0,57.7
2025-03-12 20:00:00,ap-southeast-1,41.17,0.001,659.3,0.84,20,Wednesday,2025-03-12,0,0,0,89.0
2025-03-12 21:00:00,ap-southeast-1,49.3,0.109,1000.0,3.8,21,Wednesday,2025-03-12,0,0,0,86.2
2025-03-12 22:00:00,ap-southeast-1,46.36,0.034,928.0,0.41,22,Wednesday,2025-03-12,0,0,0,87.4
2025-03-12 23:00:00,ap-southeast-1,45.67,0.192,768.1,2.6,23,Wednesday,2025-03-12,0,0,0,86.7
2025-03-13 00:00:00,ap-southeast-1,61.93,0.339,665.0,6.24,0,Thursday,2025-03-13,0,1,0,81.5
2025-03-13 01:00:00,ap-southeast-1,56.74,0.623,840.9,2.85,1,Thursday,2025-03-13,0,1,0,81.1
2025-03-13 02:00:00,ap-southeast-1,31.63,0.415,794.0,4.17,2,Thursday,2025-03-13,0,0,0,89.1
2025-03-13 03:00:00,ap-southeast-1,42.01,0.837,799.0,0.29,3,Thursday,2025-03-13,0,0,0,83.8
2025-03-13 04:00:00,ap-southeast-1,61.38,0.017,765.3,0.72,4,Thursday,2025-03-13,0,1,0,83.5
2025-03-13 05:00:00,ap-southeast-1,41.12,0.004,936.6,5.62,5,Thursday,2025-03-13,0,0,0,89.0
2025-03-13 06:00:00,ap-southeast-1,59.09,0.325,537.9,3.14,6,Thursday,2025-03-13,0,1,0,82.3
2025-03-13 07:00:00,ap-southeast-1,42.12,0.102,1000.0,2.55,7,Thursday,2025-03-13,0,0,0,88.2
2025-03-13 08:00:00,ap-southeast-1,49.93,0.096,1000.0,2.72,8,Thursday,2025-03-13,1,0,0,86.1
2025-03-13 09:00:00,ap-southeast-1,58.45,0.133,1000.0,1.34,9,Thursday,2025-03-13,1,1,0,83.6
2025-03-13 10:00:00,ap-southeast-1,51.05,0.104,1000.0,0.11,10,Thursday,2025-03-13,1,1,0,85.8
2025-03-13 11:00:00,ap-southeast-1,55.59,0.236,1000.0,3.84,11,Thursday,2025-03-13,1,1,0,83.8
2025-03-13 12:00:00,ap-southeast-1,63.98,0.191,1000.0,2.84,12,Thursday,2025-03-13,1,1,0,81.8
2025-03-13 13:00:00,ap-southeast-1,57.64,0.237,1000.0,1.6,13,Thursday,2025-03-13,1,1,0,83.2
2025-03-13 14:00:00,ap-southeast-1,52.85,0.369,1000.0,5.75,14,Thursday,2025-03-13,1,1,0,83.7
2025-03-13 15:00:00,ap-southeast-1,64.74,0.162,1000.0,1.02,15,Thursday,2025-03-13,1,1,0,81.8
2025-03-13 16:00:00,ap-southeast-1,58.56,0.096,953.5,0.87,16,Thursday,2025-03-13,1,1,0,83.8
2025-03-13 17:00:00,ap-southeast-1,46.06,0.06,1000.0,5.15,17,Thursday,2025-03-13,1,0,0,87.4
2025-03-13 18:00:00,ap-southeast-1,67.12,0.142,935.5,3.99,18,Thursday,2025-03-13,1,1,0,81.2
2025-03-13 19:00:00,ap-southeast-1,49.34,0.406,910.2,1.81,19,Thursday,2025-03-13,0,0,0,84.4
2025-03-13 20:00:00,ap-southeast-1,43.56,0.424,756.6,0.35,20,Thursday,2025-03-13,0,0,0,85.8
2025-03-13 21:00:00,ap-southeast-1,31.36,0.33,995.4,0.61,21,Thursday,2025-03-13,0,0,0,89.7
2025-03-13 22:00:00,ap-southeast-1,138.58,0.08,838.0,2.67,22,Thursday,2025-03-13,0,1,0,62.6
2025-03-13 23:00:00,ap-southeast-1,56.48,0.266,855.6,1.22,23,Thursday,2025-03-13,0,1,0,83.3
2025-03-14 00:00:00,ap-southeast-1,56.74,0.254,1000.0,4.53,0,Friday,2025-03-14,0,1,0,83.3
2025-03-14 01:00:00,ap-southeast-1,45.58,0.199,762.0,7.49,1,Friday,2025-03-14,0,0,0,86.7
2025-03-14 02:00:00,ap-southeast-1,33.05,0.24,932.2,4.1,2,Friday,2025-03-14,0,0,0,89.7
2025-03-14 03:00:00,ap-southeast-1,37.66,0.203,774.0,1.19,3,Friday,2025-03-14,0,0,0,88.7
2025-03-14 04:00:00,ap-southeast-1,34.04,0.816,993.6,3.89,4,Friday,2025-03-14,0,0,0,86.0
2025-03-14 05:00:00,ap-southeast-1,33.79,0.377,1000.0,1.08,5,Friday,2025-03-14,0,0,0,88.7
2025-03-14 06:00:00,ap-southeast-1,58.68,0.125,818.5,0.46,6,Friday,2025-03-14,0,1,0,83.6
2025-03-14 07:00:00,ap-southeast-1,58.9,0.415,586.7,0.1,7,Friday,2025-03-14,0,1,0,81.8
2025-03-14 08:00:00,ap-southeast-1,43.05,0.048,997.7,1.22,8,Friday,2025-03-14,1,0,0,88.2
2025-03-14 09:00:00,ap-southeast-1,51.68,0.023,1000.0,5.85,9,Friday,2025-03-14,1,1,0,86.1
2025-03-14 10:00:00,ap-southeast-1,41.78,1.232,1000.0,0.68,10,Friday,2025-03-14,1,0,1,81.5
2025-03-14 11:00:00,ap-southeast-1,51.63,1.038,1000.0,0.58,11,Friday,2025-03-14,1,1,1,80.0
2025-03-14 12:00:00,ap-southeast-1,64.48,0.021,1000.0,8.75,12,Friday,2025-03-14,1,1,0,82.7
2025-03-14 13:00:00,ap-southeast-1,60.12,0.193,1000.0,0.1,13,Friday,2025-03-14,1,1,0,82.8
2025-03-14 14:00:00,ap-southeast-1,58.03,0.068,1000.0,3.85,14,Friday,2025-03-14,1,1,0,84.1
2025-03-14 15:00:00,ap-southeast-1,50.24,0.219,1000.0,0.97,15,Friday,2025-03-14,1,1,0,85.3
2025-03-14 16:00:00,ap-southeast-1,61.55,0.585,1000.0,0.1,16,Friday,2025-03-14,1,1,0,80.1
2025-03-14 17:00:00,ap-southeast-1,56.77,0.993,1000.0,6.25,17,Friday,2025-03-14,1,1,0,78.9
2025-03-14 18:00:00,ap-southeast-1,54.89,0.332,1000.0,0.38,18,Friday,2025-03-14,1,1,0,83.4
2025-03-14 19:00:00,ap-southeast-1,44.22,0.131,965.4,2.01,19,Friday,2025-03-14,0,0,0,87.4
2025-03-14 20:00:00,ap-southeast-1,47.15,0.277,987.9,0.8,20,Friday,2025-03-14,0,0,0,85.8
2025-03-14 21:00:00,ap-southeast-1,46.95,0.57,775.2,0.17,21,Friday,2025-03-14,0,0,0,84.1
2025-03-14 22:00:00,ap-southeast-1,41.35,0.722,974.0,0.13,22,Friday,2025-03-14,0,0,0,84.6
2025-03-14 23:00:00,ap-southeast-1,39.77,0.613,787.4,0.31,23,Friday,2025-03-14,0,0,0,85.7
2025-03-15 00:00:00,ap-southeast-1,38.27,0.245,831.1,0.19,0,Saturday,2025-03-15,0,0,0,88.3
2025-03-15 01:00:00,ap-southeast-1,38.7,0.118,828.7,3.57,1,Saturday,2025-03-15,0,0,0,89.0
2025-03-15 02:00:00,ap-southeast-1,43.73,0.104,730.2,1.66,2,Saturday,2025-03-15,0,0,0,87.7
2025-03-15 03:00:00,ap-southeast-1,42.62,0.01,641.7,1.05,3,Saturday,2025-03-15,0,0,0,88.6
2025-03-15 04:00:00,ap-southeast-1,40.81,0.508,996.8,1.35,4,Saturday,2025-03-15,0,0,0,86.1
2025-03-15 05:00:00,ap-southeast-1,40.31,0.18,765.7,6.61,5,Saturday,2025-03-15,0,0,0,88.2
2025-03-15 06:00:00,ap-southeast-1,46.97,0.118,817.6,6.04,6,Saturday,2025-03-15,0,0,0,86.8
2025-03-15 07:00:00,ap-southeast-1,54.3,0.191,762.3,3.14,7,Saturday,2025-03-15,0,1,0,84.4
2025-03-15 08:00:00,ap-southeast-1,51.67,0.564,1000.0,5.4,8,Saturday,2025-03-15,1,1,0,82.8
2025-03-15 09:00:00,ap-southeast-1,51.16,0.044,1000.0,0.96,9,Saturday,2025-03-15,1,1,0,86.1
2025-03-15 10:00:00,ap-southeast-1,44.49,0.643,1000.0,1.2,10,Saturday,2025-03-15,1,0,0,84.3
2025-03-15 11:00:00,ap-southeast-1,50.02,0.752,1000.0,2.38,11,Saturday,2025-03-15,1,1,0,82.1
2025-03-15 12:00:00,ap-southeast-1,60.99,0.968,1000.0,2.44,12,Saturday,2025-03-15,1,1,0,77.9
2025-03-15 13:00:00,ap-southeast-1,59.8,0.167,1000.0,1.64,13,Saturday,2025-03-15,1,1,0,83.1
2025-03-15 14:00:00,ap-southeast-1,59.26,0.081,1000.0,1.28,14,Saturday,2025-03-15,1,1,0,83.7
2025-03-15 15:00:00,ap-southeast-1,59.01,0.154,1000.0,10.7,15,Saturday,2025-03-15,1,1,0,83.3
2025-03-15 16:00:00,ap-southeast-1,55.14,0.134,1000.0,4.3,16,Saturday,2025-03-15,1,1,0,84.5
2025-03-15 17:00:00,ap-southeast-1,230.45619999999917,0.064,1000.0,1.43,17,Saturday,2025-03-15,1,1,0,59.6
2025-03-15 18:00:00,ap-southeast-1,53.65,0.308,1000.0,3.25,18,Saturday,2025-03-15,1,1,0,83.8
2025-03-15 19:00:00,ap-southeast-1,42.19,0.194,872.4,0.79,19,Saturday,2025-03-15,0,0,0,87.6
2025-03-15 20:00:00,ap-southeast-1,45.56,0.602,735.5,0.26,20,Saturday,2025-03-15,0,0,0,84.2
2025-03-15 21:00:00,ap-southeast-1,46.46,0.01,926.9,1.09,21,Saturday,2025-03-15,0,0,0,87.6
2025-03-15 22:00:00,ap-southeast-1,49.27,0.31,821.6,1.29,22,Saturday,2025-03-15,0,0,0,85.0
2025-03-15 23:00:00,ap-southeast-1,45.68,0.432,515.3,0.1,23,Saturday,2025-03-15,0,0,0,85.2
2025-03-16 00:00:00,ap-southeast-1,59.21,0.427,896.8,4.22,0,Sunday,2025-03-16,0,1,0,81.6
2025-03-16 01:00:00,ap-southeast-1,174.73,0.652,761.9,1.11,1,Sunday,2025-03-16,0,1,0,56.1
2025-03-16 02:00:00,ap-southeast-1,50.09,0.392,795.0,2.17,2,Sunday,2025-03-16,0,1,0,84.3
2025-03-16 03:00:00,ap-southeast-1,44.72,0.789,850.7,0.19,3,Sunday,2025-03-16,0,0,0,83.3
2025-03-16 04:00:00,ap-southeast-1,45.01,0.121,663.6,0.48,4,Sunday,2025-03-16,0,0,0,87.3
2025-03-16 05:00:00,ap-southeast-1,39.52,0.21,866.7,5.51,5,Sunday,2025-03-16,0,0,0,88.2
2025-03-16 06:00:00,ap-southeast-1,51.88,0.004,812.0,2.35,6,Sunday,2025-03-16,0,1,0,86.1
2025-03-16 07:00:00,ap-southeast-1,49.41,0.002,744.7,7.5,7,Sunday,2025-03-16,0,0,0,86.8
2025-03-16 08:00:00,ap-southeast-1,58.22,0.091,1000.0,16.71,8,Sunday,2025-03-16,1,1,0,83.9
2025-03-16 09:00:00,ap-southeast-1,53.06,0.035,841.3,1.16,9,Sunday,2025-03-16,1,1,0,85.6
2025-03-16 10:00:00,ap-southeast-1,49.23,0.099,1000.0,0.89,10,Sunday,2025-03-16,1,0,0,86.3
2025-03-16 11:00:00,ap-southeast-1,51.23,0.064,1000.0,4.89,11,Sunday,2025-03-16,1,1,0,86.0
2025-03-16 12:00:00,ap-southeast-1,55.11,0.01,1000.0,16.45,12,Sunday,2025-03-16,1,1,0,85.2
2025-03-16 13:00:00,ap-southeast-1,36.18,0.792,1000.0,2.48,13,Sunday,2025-03-16,1,0,0,85.6
2025-03-16 14:00:00,ap-southeast-1,58.53,0.003,1000.0,3.96,14,Sunday,2025-03-16,1,1,0,84.4
2025-03-16 15:00:00,ap-southeast-1,70.58,0.44,1000.0,3.81,15,Sunday,2025-03-16,1,1,0,78.5
2025-03-16 16:00:00,ap-southeast-1,55.48,0.054,1000.0,1.1,16,Sunday,2025-03-16,1,1,0,84.9
2025-03-16 17:00:00,ap-southeast-1,49.57,0.803,1000.0,2.13,17,Sunday,2025-03-16,1,0,0,82.0
2025-03-16 18:00:00,ap-southeast-1,50.5,0.737,995.9,4.48,18,Sunday,2025-03-16,1,1,0,82.1
2025-03-16 19:00:00,ap-southeast-1,49.78,0.318,802.9,2.91,19,Sunday,2025-03-16,0,0,0,84.8
2025-03-16 20:00:00,ap-southeast-1,43.26,0.335,882.0,0.1,20,Sunday,2025-03-16,0,0,0,86.5
2025-03-16 21:00:00,ap-southeast-1,50.86,0.002,980.2,1.03,21,Sunday,2025-03-16,0,1,0,86.4
2025-03-16 22:00:00,ap-southeast-1,43.82,1.257,850.2,0.39,22,Sunday,2025-03-16,0,0,1,80.8
2025-03-16 23:00:00,ap-southeast-1,56.57,0.631,769.2,0.66,23,Sunday,2025-03-16,0,1,0,81.1
2025-03-17 00:00:00,ap-southeast-1,56.38,0.676,1000.0,5.9,0,Monday,2025-03-17,0,1,0,80.9
2025-03-17 01:00:00,ap-southeast-1,42.77,0.323,677.8,0.1,1,Monday,2025-03-17,0,0,0,86.7
2025-03-17 02:00:00,ap-southeast-1,44.45,0.127,769.9,0.62,2,Monday,2025-03-17,0,0,0,87.4
2025-03-17 03:00:00,ap-southeast-1,44.85,0.672,957.1,0.93,3,Monday,2025-03-17,0,0,0,84.0
2025-03-17 04:00:00,ap-southeast-1,44.94,0.103,1000.0,2.4,4,Monday,2025-03-17,0,0,0,87.4
2025-03-17 05:00:00,ap-southeast-1,38.6,0.248,907.7,1.91,5,Monday,2025-03-17,0,0,0,88.2
2025-03-17 06:00:00,ap-southeast-1,37.66,0.032,880.0,0.62,6,Monday,2025-03-17,0,0,0,89.8
2025-03-17 07:00:00,ap-southeast-1,53.44,0.765,815.1,0.45,7,Monday,2025-03-17,0,1,0,81.2
2025-03-17 08:00:00,ap-southeast-1,60.21,0.05,1000.0,0.68,8,Monday,2025-03-17,1,1,0,83.6
2025-03-17 09:00:00,ap-southeast-1,60.08,0.084,1000.0,1.75,9,Monday,2025-03-17,1,1,0,83.5
2025-03-17 10:00:00,ap-southeast-1,51.21,0.27,987.3,0.79,10,Monday,2025-03-17,1,1,0,84.7
2025-03-17 11:00:00,ap-southeast-1,66.44,0.477,1000.0,7.37,11,Monday,2025-03-17,1,1,0,79.4
2025-03-17 12:00:00,ap-southeast-1,51.58,0.319,969.7,1.56,12,Monday,2025-03-17,1,1,0,84.3
2025-03-17 13:00:00,ap-southeast-1,58.45,0.087,1000.0,0.15,13,Monday,2025-03-17,1,1,0,83.9
2025-03-17 14:00:00,ap-southeast-1,40.97,0.0,1000.0,3.27,14,Monday,2025-03-17,1,0,0,89.1
2025-03-17 15:00:00,ap-southeast-1,49.97,0.467,1000.0,1.0,15,Monday,2025-03-17,1,0,0,83.9
2025-03-17 16:00:00,ap-southeast-1,50.54,1.39,1000.0,2.65,16,Monday,2025-03-17,1,1,1,78.2
2025-03-17 17:00:00,ap-southeast-1,51.24,0.548,1000.0,0.82,17,Monday,2025-03-17,1,1,0,83.0
2025-03-17 18:00:00,ap-southeast-1,41.46,0.203,1000.0,2.11,18,Monday,2025-03-17,1,0,0,87.7
2025-03-17 19:00:00,ap-southeast-1,49.75,0.702,1000.0,3.7,19,Monday,2025-03-17,0,0,0,82.5
2025-03-17 20:00:00,ap-southeast-1,51.94,0.158,907.0,6.58,20,Monday,2025-03-17,0,1,0,85.2
2025-03-17 21:00:00,ap-southeast-1,39.98,0.223,819.6,0.76,21,Monday,2025-03-17,0,0,0,88.0
2025-03-17 22:00:00,ap-southeast-1,37.26,0.195,793.2,1.02,22,Monday,2025-03-17,0,0,0,88.9
2025-03-17 23:00:00,ap-southeast-1,39.81,0.178,628.8,1.56,23,Monday,2025-03-17,0,0,0,88.3
2025-03-18 00:00:00,ap-southeast-1,48.34,0.448,738.7,6.55,0,Tuesday,2025-03-18,0,0,0,84.4
2025-03-18 01:00:00,ap-southeast-1,40.97,0.224,862.2,5.79,1,Tuesday,2025-03-18,0,0,0,87.7
2025-03-18 02:00:00,ap-southeast-1,44.1,0.114,828.3,0.24,2,Tuesday,2025-03-18,0,0,0,87.6
2025-03-18 03:00:00,ap-southeast-1,37.75,0.09,924.8,0.35,3,Tuesday,2025-03-18,0,0,0,89.4
2025-03-18 04:00:00,ap-southeast-1,58.36,0.012,826.6,1.71,4,Tuesday,2025-03-18,0,1,0,84.4
2025-03-18 05:00:00,ap-southeast-1,45.49,0.263,762.9,0.28,5,Tuesday,2025-03-18,0,0,0,86.3
2025-03-18 06:00:00,ap-southeast-1,52.76,0.078,891.0,1.06,6,Tuesday,2025-03-18,0,1,0,85.5
2025-03-18 07:00:00,ap-southeast-1,48.33,0.048,1000.0,0.4,7,Tuesday,2025-03-18,0,0,0,86.8
2025-03-18 08:00:00,ap-southeast-1,51.42,0.35,1000.0,2.53,8,Tuesday,2025-03-18,1,1,0,84.2
2025-03-18 09:00:00,ap-southeast-1,51.02,0.377,1000.0,7.46,9,Tuesday,2025-03-18,1,1,0,84.1
2025-03-18 10:00:00,ap-southeast-1,46.12,0.46,1000.0,14.31,10,Tuesday,2025-03-18,1,0,0,84.9
2025-03-18 11:00:00,ap-southeast-1,48.25,0.231,1000.0,1.18,11,Tuesday,2025-03-18,1,0,0,85.7
2025-03-18 12:00:00,ap-southeast-1,43.93,0.741,1000.0,2.28,12,Tuesday,2025-03-18,1,0,0,83.8
2025-03-18 13:00:00,ap-southeast-1,43.08,0.909,858.7,4.85,13,Tuesday,2025-03-18,1,0,0,83.1
2025-03-18 14:00:00,ap-southeast-1,230.45619999999917,0.544,1000.0,0.31,14,Tuesday,2025-03-18,1,1,0,56.7
2025-03-18 15:00:00,ap-southeast-1,53.92,0.333,1000.0,2.92,15,Tuesday,2025-03-18,1,1,0,83.6
2025-03-18 16:00:00,ap-southeast-1,63.13,0.411,1000.0,1.31,16,Tuesday,2025-03-18,1,1,0,80.7
2025-03-18 17:00:00,ap-southeast-1,45.59,1.344,797.4,0.58,17,Tuesday,2025-03-18,1,0,1,79.8
2025-03-18 18:00:00,ap-southeast-1,42.03,0.106,1000.0,1.29,18,Tuesday,2025-03-18,1,0,0,88.2
2025-03-18 19:00:00,ap-southeast-1,38.4,0.068,899.7,0.2,19,Tuesday,2025-03-18,0,0,0,89.4
2025-03-18 20:00:00,ap-southeast-1,42.15,0.175,984.7,2.97,20,Tuesday,2025-03-18,0,0,0,87.7
2025-03-18 21:00:00,ap-southeast-1,45.25,0.018,1000.0,0.73,21,Tuesday,2025-03-18,0,0,0,87.8
2025-03-18 22:00:00,ap-southeast-1,43.98,1.152,761.1,0.93,22,Tuesday,2025-03-18,0,0,1,81.4
2025-03-18 23:00:00,ap-southeast-1,39.78,0.266,550.7,0.32,23,Tuesday,2025-03-18,0,0,0,87.8
2025-03-19 00:00:00,ap-southeast-1,45.59,0.244,987.6,5.0,0,Wednesday,2025-03-19,0,0,0,86.4
2025-03-19 01:00:00,ap-southeast-1,46.18,0.32,815.6,1.7,1,Wednesday,2025-03-19,0,0,0,85.8
2025-03-19 02:00:00,ap-southeast-1,49.74,0.206,714.0,2.12,2,Wednesday,2025-03-19,0,0,0,85.5
2025-03-19 03:00:00,ap-southeast-1,54.93,0.01,919.2,2.11,3,Wednesday,2025-03-19,0,1,0,85.3
2025-03-19 04:00:00,ap-southeast-1,42.54,0.284,1000.0,1.32,4,Wednesday,2025-03-19,0,0,0,87.0
2025-03-19 05:00:00,ap-southeast-1,53.2,0.378,836.9,0.53,5,Wednesday,2025-03-19,0,1,0,83.5
2025-03-19 06:00:00,ap-southeast-1,45.45,0.162,964.1,3.42,6,Wednesday,2025-03-19,0,0,0,86.9
2025-03-19 07:00:00,ap-southeast-1,34.69,0.425,731.5,0.34,7,Wednesday,2025-03-19,0,0,0,88.2
2025-03-19 08:00:00,ap-southeast-1,65.59,0.085,841.9,0.27,8,Wednesday,2025-03-19,1,1,0,82.0
2025-03-19 09:00:00,ap-southeast-1,69.39,0.083,1000.0,3.1,9,Wednesday,2025-03-19,1,1,0,81.0
2025-03-19 10:00:00,ap-southeast-1,56.56,0.058,1000.0,0.59,10,Wednesday,2025-03-19,1,1,0,84.6
2025-03-19 11:00:00,ap-southeast-1,52.45,0.154,1000.0,0.92,11,Wednesday,2025-03-19,1,1,0,85.1
2025-03-19 12:00:00,ap-southeast-1,49.64,0.62,1000.0,1.61,12,Wednesday,2025-03-19,1,0,0,83.0
2025-03-19 13:00:00,ap-southeast-1,48.15,0.581,829.7,1.49,13,Wednesday,2025-03-19,1,0,0,83.7
2025-03-19 14:00:00,ap-southeast-1,61.15,0.159,913.1,3.08,14,Wednesday,2025-03-19,1,1,0,82.7
2025-03-19 15:00:00,ap-southeast-1,51.62,0.294,1000.0,2.44,15,Wednesday,2025-03-19,1,1,0,84.5
2025-03-19 16:00:00,ap-southeast-1,64.74,0.421,1000.0,2.58,16,Wednesday,2025-03-19,1,1,0,80.2
2025-03-19 17:00:00,ap-southeast-1,52.02,0.091,1000.0,3.13,17,Wednesday,2025-03-19,1,1,0,85.6
2025-03-19 18:00:00,ap-southeast-1,48.55,0.061,1000.0,0.87,18,Wednesday,2025-03-19,1,0,0,86.7
2025-03-19 19:00:00,ap-southeast-1,40.94,1.074,826.8,0.97,19,Wednesday,2025-03-19,0,0,1,82.6
2025-03-19 20:00:00,ap-southeast-1,39.98,0.288,697.6,1.44,20,Wednesday,2025-03-19,0,0,0,87.6
2025-03-19 21:00:00,ap-southeast-1,48.47,1.196,980.4,0.92,21,Wednesday,2025-03-19,0,0,1,79.9
2025-03-19 22:00:00,ap-southeast-1,36.26,0.124,713.6,10.49,22,Wednesday,2025-03-19,0,0,0,89.6
2025-03-19 23:00:00,ap-southeast-1,39.48,0.364,697.0,4.21,23,Wednesday,2025-03-19,0,0,0,87.3
2025-03-20 00:00:00,ap-southeast-1,53.94,0.076,802.0,0.45,0,Thursday,2025-03-20,0,1,0,85.2
2025-03-20 01:00:00,ap-southeast-1,38.56,0.091,869.6,0.1,1,Thursday,2025-03-20,0,0,0,89.2
2025-03-20 02:00:00,ap-southeast-1,50.82,0.215,763.6,0.11,2,Thursday,2025-03-20,0,1,0,85.2
2025-03-20 03:00:00,ap-southeast-1,31.07,0.116,934.8,0.7,3,Thursday,2025-03-20,0,0,0,91.0
2025-03-20 04:00:00,ap-southeast-1,54.79,0.055,816.0,0.3,4,Thursday,2025-03-20,0,1,0,85.1
2025-03-20 05:00:00,ap-southeast-1,36.43,0.092,976.3,1.91,5,Thursday,2025-03-20,0,0,0,89.7
