timestamp,region,latency_ms,packet_loss_pct,bandwidth_mbps,jitter_ms
2025-03-16 18:00:00,ap-southeast-1,50.5,0.737,995.9,4.48
2025-03-16 19:00:00,ap-southeast-1,49.78,0.318,802.9,2.91
2025-03-16 20:00:00,ap-southeast-1,43.26,0.335,882.0,0.1
2025-03-16 21:00:00,ap-southeast-1,50.86,0.002,980.2,1.03
2025-03-16 22:00:00,ap-southeast-1,43.82,1.257,850.2,0.39
2025-03-16 23:00:00,ap-southeast-1,56.57,0.631,769.2,0.66
2025-03-17 00:00:00,ap-southeast-1,56.38,0.676,1000.0,5.9
2025-03-17 01:00:00,ap-southeast-1,42.77,0.323,677.8,0.1
2025-03-17 02:00:00,ap-southeast-1,44.45,0.127,769.9,0.62
2025-03-17 03:00:00,ap-southeast-1,44.85,0.672,957.1,0.93
2025-03-17 04:00:00,ap-southeast-1,44.94,0.103,1000.0,2.4
2025-03-17 05:00:00,ap-southeast-1,38.6,0.248,907.7,1.91
2025-03-17 06:00:00,ap-southeast-1,37.66,0.032,880.0,0.62
2025-03-17 07:00:00,ap-southeast-1,53.44,0.765,815.1,0.45
2025-03-17 08:00:00,ap-southeast-1,60.21,0.05,1000.0,0.68
2025-03-17 09:00:00,ap-southeast-1,60.08,0.084,1000.0,1.75
2025-03-17 10:00:00,ap-southeast-1,51.21,0.27,987.3,0.79
2025-03-17 11:00:00,ap-southeast-1,66.44,0.477,1000.0,7.37
2025-03-17 12:00:00,ap-southeast-1,51.58,0.319,969.7,1.56
2025-03-17 13:00:00,ap-southeast-1,58.45,0.087,1000.0,0.15
2025-03-17 14:00:00,ap-southeast-1,40.97,0.0,1000.0,3.27
2025-03-17 15:00:00,ap-southeast-1,49.97,0.467,1000.0,1.0
2025-03-17 16:00:00,ap-southeast-1,50.54,1.39,1000.0,2.65
2025-03-17 17:00:00,ap-southeast-1,51.24,0.548,1000.0,0.82
2025-03-17 18:00:00,ap-southeast-1,41.46,0.203,1000.0,2.11
2025-03-17 19:00:00,ap-southeast-1,49.75,0.702,1000.0,3.7
2025-03-17 20:00:00,ap-southeast-1,51.94,0.158,907.0,6.58
2025-03-17 21:00:00,ap-southeast-1,39.98,0.223,819.6,0.76
2025-03-17 22:00:00,ap-southeast-1,37.26,0.195,793.2,1.02
2025-03-17 23:00:00,ap-southeast-1,39.81,0.178,628.8,1.56
2025-03-18 00:00:00,ap-southeast-1,48.34,0.448,738.7,6.55
2025-03-18 01:00:00,ap-southeast-1,40.97,0.224,862.2,5.79
2025-03-18 02:00:00,ap-southeast-1,44.1,0.114,828.3,0.24
2025-03-18 03:00:00,ap-southeast-1,37.75,0.09,924.8,0.35
2025-03-18 04:00:00,ap-southeast-1,58.36,0.012,826.6,1.71
2025-03-18 05:00:00,ap-southeast-1,45.49,0.263,762.9,0.28
2025-03-18 06:00:00,ap-southeast-1,52.76,0.078,891.0,1.06
2025-03-18 07:00:00,ap-southeast-1,48.33,0.048,1000.0,0.4
2025-03-18 08:00:00,ap-southeast-1,51.42,0.35,1000.0,2.53
2025-03-18 09:00:00,ap-southeast-1,51.02,0.377,1000.0,7.46
2025-03-18 10:00:00,ap-southeast-1,46.12,0.46,1000.0,14.31
2025-03-18 11:00:00,ap-southeast-1,48.25,0.231,1000.0,1.18
2025-03-18 12:00:00,ap-southeast-1,43.93,0.741,1000.0,2.28
2025-03-18 13:00:00,ap-southeast-1,43.08,0.909,858.7,4.85
2025-03-18 14:00:00,ap-southeast-1,279.12,0.544,1000.0,0.31
2025-03-18 15:00:00,ap-southeast-1,53.92,0.333,1000.0,2.92
2025-03-18 16:00:00,ap-southeast-1,63.13,0.411,1000.0,1.31
2025-03-18 17:00:00,ap-southeast-1,45.59,1.344,797.4,0.58
2025-03-18 18:00:00,ap-southeast-1,42.03,0.106,1000.0,1.29
2025-03-18 19:00:00,ap-southeast-1,38.4,0.068,899.7,0.2
2025-03-18 20:00:00,ap-southeast-1,42.15,0.175,984.7,2.97
2025-03-18 21:00:00,ap-southeast-1,45.25,0.018,1000.0,0.73
2025-03-18 22:00:00,ap-southeast-1,43.98,1.152,761.1,0.93
2025-03-18 23:00:00,ap-southeast-1,39.78,0.266,550.7,0.32
2025-03-19 00:00:00,ap-southeast-1,45.59,0.244,987.6,5.0
2025-03-19 01:00:00,ap-southeast-1,46.18,0.32,815.6,1.7
2025-03-19 02:00:00,ap-southeast-1,49.74,0.206,714.0,2.12
2025-03-19 03:00:00,ap-southeast-1,54.93,0.01,919.2,2.11
2025-03-19 04:00:00,ap-southeast-1,42.54,0.284,1000.0,1.32
2025-03-19 05:00:00,ap-southeast-1,53.2,0.378,836.9,0.53
2025-03-19 06:00:00,ap-southeast-1,45.45,0.162,964.1,3.42
2025-03-19 07:00:00,ap-southeast-1,34.69,0.425,731.5,0.34
2025-03-19 08:00:00,ap-southeast-1,65.59,0.085,841.9,0.27
2025-03-19 09:00:00,ap-southeast-1,69.39,0.083,1000.0,3.1
2025-03-19 10:00:00,ap-southeast-1,56.56,0.058,1000.0,0.59
2025-03-19 11:00:00,ap-southeast-1,52.45,0.154,1000.0,0.92
2025-03-19 12:00:00,ap-southeast-1,49.64,0.62,1000.0,1.61
2025-03-19 13:00:00,ap-southeast-1,48.15,0.581,829.7,1.49
2025-03-19 14:00:00,ap-southeast-1,61.15,0.159,913.1,3.08
2025-03-19 15:00:00,ap-southeast-1,51.62,0.294,1000.0,2.44
2025-03-19 16:00:00,ap-southeast-1,64.74,0.421,1000.0,2.58
2025-03-19 17:00:00,ap-southeast-1,52.02,0.091,1000.0,3.13
2025-03-19 18:00:00,ap-southeast-1,48.55,0.061,1000.0,0.87
2025-03-19 19:00:00,ap-southeast-1,40.94,1.074,826.8,0.97
2025-03-19 20:00:00,ap-southeast-1,39.98,0.288,697.6,1.44
2025-03-19 21:00:00,ap-southeast-1,48.47,1.196,980.4,0.92
2025-03-19 22:00:00,ap-southeast-1,36.26,0.124,713.6,10.49
2025-03-19 23:00:00,ap-southeast-1,39.48,0.364,697.0,4.21
2025-03-20 00:00:00,ap-southeast-1,53.94,0.076,802.0,0.45
2025-03-20 01:00:00,ap-southeast-1,38.56,0.091,869.6,0.1
2025-03-20 02:00:00,ap-southeast-1,50.82,0.215,763.6,0.11
2025-03-20 03:00:00,ap-southeast-1,31.07,0.116,934.8,0.7
2025-03-20 04:00:00,ap-southeast-1,54.79,0.055,816.0,0.3
2025-03-20 05:00:00,ap-southeast-1,36.43,0.092,976.3,1.91
2025-03-20 06:00:00,ap-southeast-1,39.08,0.011,910.6,4.88
2025-03-20 07:00:00,ap-southeast-1,49.59,0.366,1000.0,3.34
2025-03-20 08:00:00,ap-southeast-1,53.85,0.224,1000.0,0.61
2025-03-20 09:00:00,ap-southeast-1,58.7,0.033,1000.0,1.27
2025-03-20 10:00:00,ap-southeast-1,41.83,0.062,826.3,1.77
2025-03-20 11:00:00,ap-southeast-1,49.52,0.036,1000.0,4.15
2025-03-20 12:00:00,ap-southeast-1,46.96,0.313,1000.0,4.57
2025-03-20 13:00:00,ap-southeast-1,43.13,0.033,1000.0,6.01
2025-03-20 14:00:00,ap-southeast-1,56.38,0.463,1000.0,1.78
2025-03-20 15:00:00,ap-southeast-1,59.07,0.007,1000.0,2.96
2025-03-20 16:00:00,ap-southeast-1,49.14,0.095,1000.0,0.3
2025-03-20 17:00:00,ap-southeast-1,63.57,0.73,1000.0,2.08
2025-03-20 18:00:00,ap-southeast-1,204.69,0.418,1000.0,0.71
2025-03-20 19:00:00,ap-southeast-1,55.11,0.023,701.3,1.41
2025-03-20 20:00:00,ap-southeast-1,244.0,0.516,993.5,2.51
2025-03-20 21:00:00,ap-southeast-1,36.74,0.204,950.6,0.74
2025-03-20 22:00:00,ap-southeast-1,58.38,0.563,934.8,0.13
2025-03-20 23:00:00,ap-southeast-1,42.0,0.275,840.0,0.1
2025-03-21 00:00:00,ap-southeast-1,53.13,0.344,814.0,0.1
2025-03-21 01:00:00,ap-southeast-1,45.98,1.511,1000.0,0.1
2025-03-21 02:00:00,ap-southeast-1,47.53,0.079,1000.0,0.29
2025-03-21 03:00:00,ap-southeast-1,51.08,0.293,926.8,0.68
2025-03-21 04:00:00,ap-southeast-1,50.71,0.185,966.4,0.63
2025-03-21 05:00:00,ap-southeast-1,42.69,0.012,878.3,10.82
2025-03-21 06:00:00,ap-southeast-1,48.59,0.004,685.6,0.91
2025-03-21 07:00:00,ap-southeast-1,48.08,0.038,732.4,0.34
2025-03-21 08:00:00,ap-southeast-1,53.41,0.346,1000.0,1.97
2025-03-21 09:00:00,ap-southeast-1,50.17,0.276,1000.0,4.88
2025-03-21 10:00:00,ap-southeast-1,53.39,0.266,1000.0,2.83
2025-03-21 11:00:00,ap-southeast-1,67.02,0.011,1000.0,0.88
2025-03-21 12:00:00,ap-southeast-1,49.46,0.209,1000.0,2.06
2025-03-21 13:00:00,ap-southeast-1,61.12,0.853,1000.0,3.14
2025-03-21 14:00:00,ap-southeast-1,46.94,0.167,1000.0,3.26
2025-03-21 15:00:00,ap-southeast-1,44.91,0.324,1000.0,2.75
2025-03-21 16:00:00,ap-southeast-1,77.18,0.499,940.1,5.12
2025-03-21 17:00:00,ap-southeast-1,55.94,0.506,1000.0,5.1
2025-03-21 18:00:00,ap-southeast-1,56.16,0.242,1000.0,2.16
2025-03-21 19:00:00,ap-southeast-1,49.02,0.585,1000.0,1.4
2025-03-21 20:00:00,ap-southeast-1,54.5,0.149,881.7,2.57
2025-03-21 21:00:00,ap-southeast-1,47.75,0.659,724.3,4.26
2025-03-21 22:00:00,ap-southeast-1,50.51,0.082,810.6,0.1
2025-03-21 23:00:00,ap-southeast-1,37.85,0.099,833.7,12.07
2025-03-22 00:00:00,ap-southeast-1,51.64,0.016,867.8,0.5
2025-03-22 01:00:00,ap-southeast-1,43.4,0.476,906.5,1.59
2025-03-22 02:00:00,ap-southeast-1,49.53,0.162,893.6,5.14
2025-03-22 03:00:00,ap-southeast-1,33.42,0.078,943.2,0.64
2025-03-22 04:00:00,ap-southeast-1,49.25,0.079,873.7,1.62
2025-03-22 05:00:00,ap-southeast-1,29.87,0.695,583.0,0.36
2025-03-22 06:00:00,ap-southeast-1,43.14,0.539,877.3,1.26
2025-03-22 07:00:00,ap-southeast-1,116.71,0.242,860.4,0.49
2025-03-22 08:00:00,ap-southeast-1,56.66,0.316,1000.0,1.13
2025-03-22 09:00:00,ap-southeast-1,52.29,0.212,1000.0,1.17
2025-03-22 10:00:00,ap-southeast-1,45.77,0.164,1000.0,12.47
2025-03-22 11:00:00,ap-southeast-1,62.88,0.815,1000.0,13.15
2025-03-22 12:00:00,ap-southeast-1,44.79,0.044,1000.0,0.3
2025-03-22 13:00:00,ap-southeast-1,28.22,0.179,1000.0,3.24
2025-03-22 14:00:00,ap-southeast-1,55.74,0.139,1000.0,0.13
2025-03-22 15:00:00,ap-southeast-1,38.04,0.228,1000.0,0.1
2025-03-22 16:00:00,ap-southeast-1,45.04,0.202,649.1,0.28
2025-03-22 17:00:00,ap-southeast-1,47.73,0.241,926.6,8.42
2025-03-22 18:00:00,ap-southeast-1,40.7,0.05,927.0,7.07
2025-03-22 19:00:00,ap-southeast-1,41.67,0.216,876.0,0.54
2025-03-22 20:00:00,ap-southeast-1,35.51,0.37,1000.0,0.44
2025-03-22 21:00:00,ap-southeast-1,46.1,0.061,835.8,0.69
2025-03-22 22:00:00,ap-southeast-1,36.71,0.02,951.8,1.81
2025-03-22 23:00:00,ap-southeast-1,45.2,0.431,927.8,2.11
2025-03-23 00:00:00,ap-southeast-1,52.84,0.167,866.8,0.63
2025-03-23 01:00:00,ap-southeast-1,50.28,0.296,918.9,3.53
2025-03-23 02:00:00,ap-southeast-1,44.45,0.39,879.5,0.93
2025-03-23 03:00:00,ap-southeast-1,205.25,0.341,832.9,6.38
2025-03-23 04:00:00,ap-southeast-1,46.07,0.191,896.9,2.67
2025-03-23 05:00:00,ap-southeast-1,40.3,0.147,1000.0,1.43
2025-03-23 06:00:00,ap-southeast-1,46.36,0.141,906.7,3.9
2025-03-23 07:00:00,ap-southeast-1,33.42,0.307,876.2,4.26
2025-03-23 08:00:00,ap-southeast-1,58.02,0.225,968.1,0.86
2025-03-23 09:00:00,ap-southeast-1,52.01,0.624,1000.0,1.04
2025-03-23 10:00:00,ap-southeast-1,68.89,0.685,885.5,6.87
2025-03-23 11:00:00,ap-southeast-1,61.89,0.062,838.9,0.45
2025-03-23 12:00:00,ap-southeast-1,56.15,0.048,1000.0,0.11
2025-03-23 13:00:00,ap-southeast-1,50.79,0.328,967.6,1.51
2025-03-23 14:00:00,ap-southeast-1,46.09,0.118,1000.0,4.04
2025-03-23 15:00:00,ap-southeast-1,59.07,0.006,842.3,3.69
2025-03-23 16:00:00,ap-southeast-1,49.97,4.199,1000.0,6.3
2025-03-23 17:00:00,ap-southeast-1,60.82,0.085,1000.0,1.9
2025-03-23 18:00:00,ap-southeast-1,54.86,0.874,1000.0,0.26
2025-03-23 19:00:00,ap-southeast-1,47.75,0.379,598.1,2.22
2025-03-23 20:00:00,ap-southeast-1,49.01,0.431,643.2,3.77
2025-03-23 21:00:00,ap-southeast-1,38.79,0.067,878.8,0.24
2025-03-23 22:00:00,ap-southeast-1,38.1,0.08,822.1,0.47
2025-03-23 23:00:00,ap-southeast-1,37.87,0.221,937.3,0.1
2025-03-24 00:00:00,ap-southeast-1,52.07,0.057,841.8,2.25
2025-03-24 01:00:00,ap-southeast-1,38.62,0.109,831.4,5.45
2025-03-24 02:00:00,ap-southeast-1,39.46,0.116,558.8,2.78
2025-03-24 03:00:00,ap-southeast-1,48.63,0.052,948.7,10.05
2025-03-24 04:00:00,ap-southeast-1,43.3,0.069,772.1,0.16
2025-03-24 05:00:00,ap-southeast-1,42.44,0.466,802.2,5.83
2025-03-24 06:00:00,ap-southeast-1,41.85,0.055,721.6,4.21
2025-03-24 07:00:00,ap-southeast-1,29.3,0.009,665.2,0.94
2025-03-24 08:00:00,ap-southeast-1,44.24,0.328,1000.0,9.08
2025-03-24 09:00:00,ap-southeast-1,60.92,1.231,1000.0,0.85
2025-03-24 10:00:00,ap-southeast-1,47.56,0.133,1000.0,5.5
2025-03-24 11:00:00,ap-southeast-1,37.0,0.042,1000.0,5.32
2025-03-24 12:00:00,ap-southeast-1,43.93,0.279,833.9,3.54
2025-03-24 13:00:00,ap-southeast-1,54.54,0.782,1000.0,2.07
2025-03-24 14:00:00,ap-southeast-1,54.39,0.506,1000.0,0.32
2025-03-24 15:00:00,ap-southeast-1,49.47,0.321,1000.0,1.9
2025-03-24 16:00:00,ap-southeast-1,46.4,0.125,1000.0,1.1
2025-03-24 17:00:00,ap-southeast-1,40.87,0.258,786.0,3.93
2025-03-24 18:00:00,ap-southeast-1,54.61,0.032,1000.0,3.55
2025-03-24 19:00:00,ap-southeast-1,50.66,0.341,723.1,6.04
2025-03-24 20:00:00,ap-southeast-1,53.7,0.387,915.6,0.1
2025-03-24 21:00:00,ap-southeast-1,37.5,1.006,942.5,4.14
2025-03-24 22:00:00,ap-southeast-1,54.22,0.09,890.1,6.97
2025-03-24 23:00:00,ap-southeast-1,44.62,0.006,906.4,3.89
2025-03-25 00:00:00,ap-southeast-1,45.18,0.237,1000.0,0.35
2025-03-25 01:00:00,ap-southeast-1,51.03,0.368,754.9,0.21
2025-03-25 02:00:00,ap-southeast-1,41.35,0.469,869.7,0.1
2025-03-25 03:00:00,ap-southeast-1,30.39,0.065,823.0,2.48
2025-03-25 04:00:00,ap-southeast-1,49.76,0.091,629.3,2.48
2025-03-25 05:00:00,ap-southeast-1,47.35,0.216,884.4,10.84
2025-03-25 06:00:00,ap-southeast-1,42.57,0.12,1000.0,1.27
2025-03-25 07:00:00,ap-southeast-1,49.2,0.591,1000.0,1.01
2025-03-25 08:00:00,ap-southeast-1,58.17,0.212,1000.0,2.45
2025-03-25 09:00:00,ap-southeast-1,40.01,0.53,828.3,4.37
2025-03-25 10:00:00,ap-southeast-1,51.92,0.287,1000.0,6.9
2025-03-25 11:00:00,ap-southeast-1,34.07,0.489,1000.0,4.06
2025-03-25 12:00:00,ap-southeast-1,50.79,0.133,1000.0,1.39
2025-03-25 13:00:00,ap-southeast-1,48.86,0.588,1000.0,2.52
2025-03-25 14:00:00,ap-southeast-1,55.57,0.106,1000.0,4.85
2025-03-25 15:00:00,ap-southeast-1,43.42,0.261,915.4,1.69
2025-03-25 16:00:00,ap-southeast-1,48.48,0.079,1000.0,0.61
2025-03-25 17:00:00,ap-southeast-1,26.79,0.213,1000.0,0.46
2025-03-25 18:00:00,ap-southeast-1,56.08,0.126,930.7,0.1
2025-03-25 19:00:00,ap-southeast-1,44.4,0.093,590.3,3.17
2025-03-25 20:00:00,ap-southeast-1,45.59,1.023,899.8,0.29
2025-03-25 21:00:00,ap-southeast-1,34.92,0.052,913.5,0.7
2025-03-25 22:00:00,ap-southeast-1,47.69,0.464,731.6,0.88
2025-03-25 23:00:00,ap-southeast-1,56.16,1.244,707.5,2.05
2025-03-26 00:00:00,ap-southeast-1,43.75,0.006,928.7,1.27
2025-03-26 01:00:00,ap-southeast-1,49.39,0.36,1000.0,2.81
2025-03-26 02:00:00,ap-southeast-1,39.12,0.087,790.6,0.14
2025-03-26 03:00:00,ap-southeast-1,44.48,0.012,744.4,0.33
2025-03-26 04:00:00,ap-southeast-1,34.66,0.155,885.9,1.73
2025-03-26 05:00:00,ap-southeast-1,50.32,0.821,926.2,1.03
2025-03-26 06:00:00,ap-southeast-1,46.08,0.004,806.3,0.88
2025-03-26 07:00:00,ap-southeast-1,36.77,0.266,1000.0,0.17
2025-03-26 08:00:00,ap-southeast-1,45.53,0.23,1000.0,5.65
2025-03-26 09:00:00,ap-southeast-1,205.38,0.682,1000.0,2.94
2025-03-26 10:00:00,ap-southeast-1,58.92,0.029,856.6,0.32
2025-03-26 11:00:00,ap-southeast-1,63.23,0.378,1000.0,0.17
2025-03-26 12:00:00,ap-southeast-1,50.71,0.376,1000.0,9.21
2025-03-26 13:00:00,ap-southeast-1,41.16,0.365,1000.0,2.86
2025-03-26 14:00:00,ap-southeast-1,53.6,0.942,1000.0,1.35
2025-03-26 15:00:00,ap-southeast-1,65.61,0.572,1000.0,3.02
2025-03-26 16:00:00,ap-southeast-1,39.15,0.014,1000.0,3.53
2025-03-26 17:00:00,ap-southeast-1,44.34,0.21,945.1,3.78
2025-03-26 18:00:00,ap-southeast-1,56.49,0.167,922.9,1.62
2025-03-26 19:00:00,ap-southeast-1,46.04,0.111,947.3,1.4
2025-03-26 20:00:00,ap-southeast-1,41.32,0.18,962.5,0.1
2025-03-26 21:00:00,ap-southeast-1,46.49,0.145,791.1,6.53
2025-03-26 22:00:00,ap-southeast-1,51.6,0.17,760.1,2.31
2025-03-26 23:00:00,ap-southeast-1,44.34,1.163,987.7,0.57
2025-03-27 00:00:00,ap-southeast-1,43.74,0.028,764.2,6.3
2025-03-27 01:00:00,ap-southeast-1,48.98,0.766,856.6,6.16
2025-03-27 02:00:00,ap-southeast-1,43.17,0.196,841.4,11.32
2025-03-27 03:00:00,ap-southeast-1,52.71,0.293,674.0,5.18
2025-03-27 04:00:00,ap-southeast-1,58.68,0.532,873.1,15.28
2025-03-27 05:00:00,ap-southeast-1,38.97,0.134,861.3,0.7
2025-03-27 06:00:00,ap-southeast-1,36.56,0.169,893.2,4.62
2025-03-27 07:00:00,ap-southeast-1,47.51,0.158,869.0,4.33
2025-03-27 08:00:00,ap-southeast-1,41.77,0.155,1000.0,0.66
2025-03-27 09:00:00,ap-southeast-1,41.64,0.857,1000.0,0.26
2025-03-27 10:00:00,ap-southeast-1,35.84,0.583,1000.0,9.71
2025-03-27 11:00:00,ap-southeast-1,48.78,0.038,1000.0,0.88
2025-03-27 12:00:00,ap-southeast-1,51.49,0.117,1000.0,5.12
2025-03-27 13:00:00,ap-southeast-1,47.73,0.184,1000.0,0.1
2025-03-27 14:00:00,ap-southeast-1,62.54,0.173,913.3,0.1
2025-03-27 15:00:00,ap-southeast-1,61.96,0.319,1000.0,1.57
2025-03-27 16:00:00,ap-southeast-1,66.72,0.051,1000.0,0.68
2025-03-27 17:00:00,ap-southeast-1,52.11,0.244,1000.0,2.93
2025-03-27 18:00:00,ap-southeast-1,60.94,0.002,1000.0,2.08
2025-03-27 19:00:00,ap-southeast-1,47.08,0.114,793.1,0.2
2025-03-27 20:00:00,ap-southeast-1,46.41,0.339,737.0,0.44
2025-03-27 21:00:00,ap-southeast-1,41.85,0.933,887.0,1.23
2025-03-27 22:00:00,ap-southeast-1,29.72,1.149,937.9,0.51
2025-03-27 23:00:00,ap-southeast-1,49.3,0.622,788.4,3.93
2025-03-28 00:00:00,ap-southeast-1,52.79,0.133,833.0,1.34
2025-03-28 01:00:00,ap-southeast-1,34.7,0.014,603.6,0.25
2025-03-28 02:00:00,ap-southeast-1,44.93,0.561,1000.0,1.66
2025-03-28 03:00:00,ap-southeast-1,51.69,0.727,662.2,0.24
2025-03-28 04:00:00,ap-southeast-1,42.57,0.515,895.0,0.35
2025-03-28 05:00:00,ap-southeast-1,53.05,0.041,878.6,0.68
2025-03-28 06:00:00,ap-southeast-1,44.05,1.852,855.5,4.91
2025-03-28 07:00:00,ap-southeast-1,41.46,0.09,858.3,6.46
2025-03-28 08:00:00,ap-southeast-1,61.46,0.425,947.2,4.38
2025-03-28 09:00:00,ap-southeast-1,44.5,0.787,1000.0,1.02
2025-03-28 10:00:00,ap-southeast-1,46.12,0.089,1000.0,0.8
2025-03-28 11:00:00,ap-southeast-1,44.8,0.788,1000.0,1.99
2025-03-28 12:00:00,ap-southeast-1,42.88,0.122,1000.0,3.2
2025-03-28 13:00:00,ap-southeast-1,52.94,1.237,861.6,12.54
2025-03-28 14:00:00,ap-southeast-1,47.77,0.109,983.5,0.35
2025-03-28 15:00:00,ap-southeast-1,55.54,1.012,1000.0,0.13
2025-03-28 16:00:00,ap-southeast-1,218.29,0.018,992.8,2.96
2025-03-28 17:00:00,ap-southeast-1,43.04,0.408,1000.0,4.46
2025-03-28 18:00:00,ap-southeast-1,52.15,0.251,1000.0,4.68
2025-03-28 19:00:00,ap-southeast-1,54.92,0.195,786.8,2.84
2025-03-28 20:00:00,ap-southeast-1,47.55,0.076,830.1,7.7
2025-03-28 21:00:00,ap-southeast-1,41.02,0.367,945.3,1.79
2025-03-28 22:00:00,ap-southeast-1,34.95,0.064,1000.0,6.13
2025-03-28 23:00:00,ap-southeast-1,40.63,0.241,772.5,8.59
2025-03-29 00:00:00,ap-southeast-1,44.71,0.088,1000.0,4.7
2025-03-29 01:00:00,ap-southeast-1,29.09,0.934,816.2,0.93
2025-03-29 02:00:00,ap-southeast-1,36.81,0.009,743.7,0.55
2025-03-29 03:00:00,ap-southeast-1,40.02,0.067,879.9,1.99
2025-03-29 04:00:00,ap-southeast-1,43.26,0.083,711.1,1.51
2025-03-29 05:00:00,ap-southeast-1,44.63,0.16,906.6,5.25
2025-03-29 06:00:00,ap-southeast-1,40.88,0.079,1000.0,0.26
2025-03-29 07:00:00,ap-southeast-1,48.41,0.203,982.7,0.75
2025-03-29 08:00:00,ap-southeast-1,52.72,0.68,1000.0,3.48
2025-03-29 09:00:00,ap-southeast-1,261.63,0.411,1000.0,0.25
2025-03-29 10:00:00,ap-southeast-1,56.75,0.286,959.7,0.97
2025-03-29 11:00:00,ap-southeast-1,56.11,0.031,985.9,1.22
2025-03-29 12:00:00,ap-southeast-1,40.46,0.391,1000.0,2.44
2025-03-29 13:00:00,ap-southeast-1,51.5,0.06,1000.0,0.43
2025-03-29 14:00:00,ap-southeast-1,58.66,0.509,903.2,4.93
2025-03-29 15:00:00,ap-southeast-1,59.96,0.095,1000.0,1.48
2025-03-29 16:00:00,ap-southeast-1,54.63,0.178,1000.0,6.22
2025-03-29 17:00:00,ap-southeast-1,49.94,0.142,1000.0,1.58
2025-03-29 18:00:00,ap-southeast-1,55.02,0.646,903.2,0.8
2025-03-29 19:00:00,ap-southeast-1,50.45,0.041,683.7,0.38
2025-03-29 20:00:00,ap-southeast-1,45.78,0.25,871.1,0.1
2025-03-29 21:00:00,ap-southeast-1,46.54,0.046,988.1,1.9
2025-03-29 22:00:00,ap-southeast-1,43.31,0.366,916.2,0.28
2025-03-29 23:00:00,ap-southeast-1,35.98,0.706,886.3,1.24
2025-03-30 00:00:00,ap-southeast-1,43.82,0.171,815.4,2.22
2025-03-30 01:00:00,ap-southeast-1,40.43,0.201,931.1,0.81
2025-03-30 02:00:00,ap-southeast-1,40.45,0.787,949.2,0.48
2025-03-30 03:00:00,ap-southeast-1,54.68,0.221,819.1,3.73
2025-03-30 04:00:00,ap-southeast-1,51.42,0.201,736.2,7.33
2025-03-30 05:00:00,ap-southeast-1,33.57,0.259,736.9,0.26
2025-03-30 06:00:00,ap-southeast-1,37.68,0.351,955.4,0.42
2025-03-30 07:00:00,ap-southeast-1,42.55,0.106,664.7,8.05
2025-03-30 08:00:00,ap-southeast-1,46.78,0.568,1000.0,0.1
2025-03-30 09:00:00,ap-southeast-1,54.21,0.189,1000.0,9.5
2025-03-30 10:00:00,ap-southeast-1,42.1,0.025,1000.0,0.1
2025-03-30 11:00:00,ap-southeast-1,245.49,0.509,1000.0,5.17
2025-03-30 12:00:00,ap-southeast-1,51.41,0.156,998.3,0.92
2025-03-30 13:00:00,ap-southeast-1,49.11,0.035,1000.0,6.98
2025-03-30 14:00:00,ap-southeast-1,51.64,0.331,1000.0,0.95
2025-03-30 15:00:00,ap-southeast-1,48.51,0.7,971.8,2.66
2025-03-30 16:00:00,ap-southeast-1,35.99,0.722,938.4,0.21
2025-03-30 17:00:00,ap-southeast-1,51.84,1.043,952.5,0.69
2025-03-30 18:00:00,ap-southeast-1,49.26,0.667,1000.0,3.71
2025-03-30 19:00:00,ap-southeast-1,38.56,0.001,897.8,1.88
2025-03-30 20:00:00,ap-southeast-1,52.41,0.144,754.8,6.58
2025-03-30 21:00:00,ap-southeast-1,49.52,0.512,954.7,1.4
2025-03-30 22:00:00,ap-southeast-1,61.46,0.137,761.5,5.1
2025-03-30 23:00:00,ap-southeast-1,50.64,0.276,616.0,1.49
2025-03-01 00:00:00,us-west-2,14.52,0.239,813.3,1.48
2025-03-01 01:00:00,us-west-2,22.08,0.681,732.5,5.17
2025-03-01 02:00:00,us-west-2,22.59,0.107,1000.0,1.82
2025-03-01 03:00:00,us-west-2,21.47,0.06,1000.0,0.39
2025-03-01 04:00:00,us-west-2,24.33,0.177,796.3,2.43
2025-03-01 05:00:00,us-west-2,104.13,0.084,624.3,1.55
2025-03-01 06:00:00,us-west-2,20.78,0.225,763.8,6.86
2025-03-01 07:00:00,us-west-2,25.43,0.097,1000.0,1.24
2025-03-01 08:00:00,us-west-2,23.73,0.66,1000.0,1.29
2025-03-01 09:00:00,us-west-2,25.55,0.308,894.5,2.63
2025-03-01 10:00:00,us-west-2,145.39,0.0,1000.0,1.87
2025-03-01 11:00:00,us-west-2,21.46,0.54,1000.0,1.17
2025-03-01 12:00:00,us-west-2,21.05,0.132,1000.0,11.46
2025-03-01 13:00:00,us-west-2,30.45,0.127,1000.0,0.9
2025-03-01 14:00:00,us-west-2,23.05,0.159,1000.0,0.81
2025-03-01 15:00:00,us-west-2,27.93,0.328,1000.0,5.0
2025-03-01 16:00:00,us-west-2,18.56,0.193,873.2,0.1
2025-03-01 17:00:00,us-west-2,15.8,0.327,1000.0,0.56
2025-03-01 18:00:00,us-west-2,26.68,0.052,1000.0,2.23
2025-03-01 19:00:00,us-west-2,21.58,1.054,799.6,0.44
2025-03-01 20:00:00,us-west-2,23.23,0.392,805.9,10.64
2025-03-01 21:00:00,us-west-2,28.19,0.086,746.2,1.56
2025-03-01 22:00:00,us-west-2,17.92,0.386,770.5,2.27
